message,severity,attributes,tags,timestamp
"2026-09-13T17:09:00.916Z [[32minfo[39m] Connected to MQTT broker {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""clientId"":""proof-server-dev-2"",""reconnect"":false}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:00.946432684Z
"2026-09-13T17:09:00.916Z [[32minfo[39m] ✅ MQTT client initialized with QoS 1 tracking {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:00.946437174Z
"2026-09-13T17:09:01.087Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/active""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.091845900Z
"2026-09-13T17:09:01.255Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/lwt""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.353527999Z
"2026-09-13T17:09:01.255Z [[32minfo[39m] Subscribed to lifecycle topics {""service"":""mqtt-publisher-lite"",""topics"":[""proof.mqtt/+/active"",""proof.mqtt/+/lwt""],""root"":""proof.mqtt""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.353531059Z
"2026-09-13T17:09:01.428Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/status""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.489506861Z
"2026-09-13T17:09:01.596Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/telemetry""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.601544371Z
"2026-09-13T17:09:01.764Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/instagram""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.765869649Z
"2026-09-13T17:09:01.932Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/gmb""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:01.947314485Z
"2026-09-13T17:09:02.100Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/promotion""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.124262240Z
"2026-09-13T17:09:02.101Z [[32minfo[39m] Subscribed to non-lifecycle proof.mqtt topics {""service"":""mqtt-publisher-lite"",""count"":5,""root"":""proof.mqtt""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.124266470Z
"2026-09-13T17:09:02.269Z [[32minfo[39m] Subscribed to topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/ack""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.350711955Z
"2026-09-13T17:09:02.269Z [[32minfo[39m] Subscribed to loyalty ack topic {""service"":""mqtt-publisher-lite"",""topic"":""proof.mqtt/+/ack""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.350719895Z
"2026-09-13T17:09:02.269Z [[32minfo[39m] 🟢 MQTT ingress ready — accepting device connections {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.350723725Z
"2026-09-13T17:09:02.269Z [[34mdebug[39m] [Redis] isRedisConnected result {""service"":""mqtt-publisher-lite"",""connected"":true,""isConnectedFlag"":true,""clientOpen"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.350726975Z
"2026-09-13T17:09:02.410Z [[32minfo[39m] [STARTUP_CACHE] Restored active devices from Redis {""service"":""mqtt-publisher-lite"",""redisActiveCount"":0,""hydrated"":0,""localActiveCount"":0}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422575378Z
"2026-09-13T17:09:02.411Z [[32minfo[39m] [STARTUP_CACHE] Startup cache republish complete {""service"":""mqtt-publisher-lite"",""deviceCount"":0,""igPublished"":0,""gmbPublished"":0,""loyaltyPublished"":0}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422583948Z
"2026-09-13T17:09:02.411Z [[32minfo[39m] 📈 Initializing InfluxDB... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422589678Z
"2026-09-13T17:09:02.413Z [[32minfo[39m] [INFLUX_QUEUE] Disk queue started {""service"":""mqtt-publisher-lite"",""path"":""/app/data/influx-write-queue.lines.metrics"",""flushMs"":5000,""batchMax"":500,""syncOnAppend"":false}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422593258Z
"2026-09-13T17:09:02.413Z [[32minfo[39m] [INFLUX_QUEUE] Disk queue started {""service"":""mqtt-publisher-lite"",""path"":""/app/data/influx-write-queue.lines.compliance"",""flushMs"":5000,""batchMax"":500,""syncOnAppend"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422607567Z
"2026-09-13T17:09:02.413Z [[32minfo[39m] [INFLUX_QUEUE] syncOnAppend=true (fsync per append) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422611867Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422615447Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] ✅ MQTT Publisher Lite ingress started (Phase 2 warming up) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422619117Z
"2026-09-13T17:09:02.414Z [[32minfo[39m]  {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422622977Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 📡 MQTT Broker: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422626907Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 🌐 HTTP API: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.422630067Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 📂 Data Directory: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426168894Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 🗃️  MongoDB: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426175524Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 💾 Redis: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426179384Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] 🔐 Provisioning API: {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426183444Z
"2026-09-13T17:09:02.414Z [[32minfo[39m]  {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426187104Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] Ready for firmware testing! 🎯 {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426190244Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426193064Z
"2026-09-13T17:09:02.414Z [[32minfo[39m] leak hunter writing local diagnose files {""service"":""mqtt-publisher-lite"",""latest"":""/app/data/leak-hunter-latest.json"",""history"":""/app/data/leak-hunter.jsonl"",""intervalMs"":30000}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426195914Z
"2026-09-13T17:09:02.415Z [[32minfo[39m] memory_usage {""service"":""mqtt-publisher-lite"",""memory"":{""rss"":""677.88 MB"",""heapTotal"":""158.37 MB"",""heapUsed"":""210.65 MB"",""external"":""72.94 MB"",""arrayBuffers"":""24.70 MB""},""metrics"":{""mqttMessages"":0,""publishes"":0,""databaseQueries"":44,""httpRequests"":0,""redisOperations"":2,""fetchesEnqueued"":0,""fetchesSucceeded"":0,""fetchesFailed"":0,""fetchesNoCredentials"":0}}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.426198674Z
"2026-09-13T17:09:02.571Z [[32minfo[39m] InfluxDB /health OK; verifying API token and both buckets {""service"":""mqtt-publisher-lite"",""apiTimeoutMs"":20000,""org"":""statsmqtt"",""metricsBucket"":""metrics"",""complianceBucket"":""pki_compliance"",""maxAttempts"":3}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.572299677Z
"2026-09-13T17:09:02.602Z [[32minfo[39m] 📈 InfluxDB connected {""service"":""mqtt-publisher-lite"",""url"":""https://metrics.withproof.io"",""org"":""statsmqtt"",""bucket"":""metrics"",""complianceBucket"":""pki_compliance"",""diskQueue"":true,""diskQueueSync"":false}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.610257503Z
"2026-09-13T17:09:02.635Z [[32minfo[39m] AuditService initialized from InfluxDB {""service"":""mqtt-publisher-lite"",""lastSequence"":23,""lastHash"":""ca54dcfb4748399a...""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.648511823Z
"2026-09-13T17:09:02.635Z [[32minfo[39m] PKI AuditService initialized (hash-chain) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.648518383Z
"2026-09-13T17:09:02.664Z [[32minfo[39m] Transparency Log initialized from InfluxDB {""service"":""mqtt-publisher-lite"",""entryCount"":6}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.667221170Z
"2026-09-13T17:09:02.664Z [[32minfo[39m] PKI TransparencyLog initialized (Merkle tree → Influx ct_log) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.667226770Z
"2026-09-13T17:09:02.696Z [[32minfo[39m] DeviceStateLogService initialized from InfluxDB {""service"":""mqtt-publisher-lite"",""deviceCount"":3}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705717636Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] 🔐 Initializing provisioning services... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705721036Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] ✅ AuthService initialized {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705724806Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] MongoDB already connected {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705728146Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] UserService initialized with MongoDB connection {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705730666Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] ✅ UserService initialized {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705733546Z
"2026-09-13T17:09:02.697Z [[32minfo[39m] TokenStore initialized (Redis-based) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:02.705736206Z
